pulled_at,reporter,reporter_code,flow,partner,cmd_code,cmd_desc,year,trade_value_usd
2026-09-03T12:28:28Z,Lesotho,426,Export,World,50,Silk,2019,12264.83
2026-09-03T12:28:28Z,Lesotho,426,Export,World,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2019,175296.4
2026-09-03T12:28:28Z,Lesotho,426,Export,World,35,Albuminoidal substances; modified starches; glues; enzymes,2019,2519.739
2026-09-03T12:28:28Z,Lesotho,426,Export,World,55,Man-made staple fibres,2019,1176646.294
2026-09-03T12:28:28Z,Lesotho,426,Export,World,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2019,21259038.788
2026-09-03T12:28:28Z,Namibia,516,Export,World,93,Arms and ammunition; parts and accessories thereof,2019,239344.527
2026-09-03T12:28:28Z,Namibia,516,Export,World,13,"Lac; gums, resins and other vegetable saps and extracts",2019,298664.993
2026-09-03T12:28:28Z,Namibia,516,Export,World,43,Furskins and artificial fur; manufactures thereof,2019,1997548.249
2026-09-03T12:28:28Z,Namibia,516,Export,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2019,10011.291
2026-09-03T12:28:28Z,Namibia,516,Export,World,92,Musical instruments; parts and accessories of such articles,2019,25223.869
2026-09-03T12:28:28Z,Namibia,516,Export,World,97,Works of art; collectors' pieces and antiques,2019,6393665.884
2026-09-03T12:28:28Z,Namibia,516,Export,World,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2019,28462.271
2026-09-03T12:28:28Z,Namibia,516,Export,World,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2019,90022.745
2026-09-03T12:28:28Z,Namibia,516,Export,World,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2019,679452.396
2026-09-03T12:28:28Z,Namibia,516,Export,World,78,Lead and articles thereof,2019,1628299.837
2026-09-03T12:28:28Z,Namibia,516,Export,World,60,Fabrics; knitted or crocheted,2019,9574.079
2026-09-03T12:28:28Z,Namibia,516,Export,World,69,Ceramic products,2019,2909700.3
2026-09-03T12:28:28Z,Namibia,516,Export,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2019,20347443.47
2026-09-03T12:28:28Z,Namibia,516,Export,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2019,11820879.716
2026-09-03T12:28:28Z,Namibia,516,Export,World,31,Fertilizers,2019,1254288.343
2026-09-03T12:28:28Z,Namibia,516,Export,World,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",2019,31170.487
2026-09-03T12:28:28Z,Namibia,516,Export,World,55,Man-made staple fibres,2019,262008.665
2026-09-03T12:28:28Z,Namibia,516,Export,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2019,2870484.278
2026-09-03T12:28:28Z,Namibia,516,Export,World,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2019,96377.01
2026-09-03T12:28:28Z,Namibia,516,Export,World,29,Organic chemicals,2019,1158956.878
2026-09-03T12:28:28Z,Namibia,516,Export,World,18,Cocoa and cocoa preparations,2019,431825.464
2026-09-03T12:28:28Z,Namibia,516,Export,World,80,Tin; articles thereof,2019,9452.414
2026-09-03T12:28:28Z,Namibia,516,Export,World,88,"Aircraft, spacecraft and parts thereof",2019,1070850.343
2026-09-03T12:28:28Z,Namibia,516,Export,World,26,"Ores, slag and ash",2019,830741261.51
2026-09-03T12:28:28Z,Namibia,516,Export,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2019,281230.555
2026-09-03T12:28:28Z,Namibia,516,Export,World,10,Cereals,2019,132220.026
2026-09-03T12:28:28Z,Namibia,516,Export,World,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2019,156760.971
2026-09-03T12:28:28Z,Namibia,516,Export,World,24,Tobacco and manufactured tobacco substitutes,2019,7885887.743
2026-09-03T12:28:28Z,Namibia,516,Export,World,09,"Coffee, tea, mate and spices",2019,120024.046
2026-09-03T12:28:28Z,Namibia,516,Export,World,41,Raw hides and skins (other than furskins) and leather,2019,13299442.498
2026-09-03T12:28:28Z,Namibia,516,Export,World,79,Zinc and articles thereof,2019,186562518.055
2026-09-03T12:28:28Z,Namibia,516,Export,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2019,2688294.654
2026-09-03T12:28:28Z,Namibia,516,Export,World,89,"Ships, boats and floating structures",2019,6162678.706
2026-09-03T12:28:28Z,Namibia,516,Export,World,35,Albuminoidal substances; modified starches; glues; enzymes,2019,275863.361
2026-09-03T12:28:28Z,Namibia,516,Export,World,99,Commodities not specified according to kind,2019,9649647.377
2026-09-03T12:28:28Z,Namibia,516,Export,World,83,Metal; miscellaneous products of base metal,2019,1514444.641
2026-09-03T12:28:28Z,Namibia,516,Export,World,54,Man-made filaments; strip and the like of man-made textile materials,2019,31450.865
2026-09-03T12:28:28Z,Namibia,516,Export,World,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2019,10115.131
2026-09-03T12:28:28Z,Namibia,516,Export,World,52,Cotton,2019,61598.662
2026-09-03T12:28:28Z,Namibia,516,Export,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2019,34252362.767
2026-09-03T12:28:28Z,Namibia,516,Export,World,45,Cork and articles of cork,2019,587.112
2026-09-03T12:28:28Z,Namibia,516,Export,World,17,Sugars and sugar confectionery,2019,1381530.538
2026-09-03T12:28:28Z,Namibia,516,Export,World,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2019,76460.313
2026-09-03T12:28:28Z,Namibia,516,Export,World,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2019,721183.99
2026-09-03T12:28:28Z,Namibia,516,Export,World,01,Animals; live,2019,122841511.935
2026-09-03T12:28:28Z,Namibia,516,Export,World,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2019,436.925
2026-09-03T12:28:28Z,Namibia,516,Export,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2019,43175950.534
2026-09-03T12:28:28Z,Namibia,516,Export,World,05,Animal originated products; not elsewhere specified or included,2019,1065146.939
2026-09-03T12:28:28Z,Namibia,516,Export,World,75,Nickel and articles thereof,2019,6438.163
2026-09-03T12:28:28Z,Namibia,516,Export,World,21,Miscellaneous edible preparations,2019,1074173.9
2026-09-03T12:28:28Z,Namibia,516,Export,World,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2019,3392091.027
2026-09-03T12:28:28Z,Namibia,516,Export,World,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2019,2255051.093
2026-09-03T12:28:28Z,Namibia,516,Export,World,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2019,10034337.718
2026-09-03T12:28:28Z,Namibia,516,Export,World,50,Silk,2019,14459.768
2026-09-03T12:28:28Z,Namibia,516,Export,World,72,Iron and steel,2019,28696046.561
2026-09-03T12:28:28Z,Namibia,516,Export,World,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2019,660338380.918
2026-09-03T12:28:28Z,Namibia,516,Export,World,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2019,5112994.745
2026-09-03T12:28:28Z,Namibia,516,Export,World,91,Clocks and watches and parts thereof,2019,46969.284
2026-09-03T12:28:28Z,Namibia,516,Export,World,73,Iron or steel articles,2019,40021908.054
2026-09-03T12:28:28Z,Namibia,516,Export,World,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2019,258892.297
2026-09-03T12:28:28Z,Namibia,516,Export,World,96,Miscellaneous manufactured articles,2019,246645.735
2026-09-03T12:28:28Z,Namibia,516,Export,World,02,Meat and edible meat offal,2019,83164473.159
2026-09-03T12:28:28Z,Namibia,516,Export,World,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2019,1778010406.08
2026-09-03T12:28:28Z,Namibia,516,Export,World,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2019,274518.044
2026-09-03T12:28:28Z,Namibia,516,Export,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2019,1786723.05
2026-09-03T12:28:28Z,Namibia,516,Export,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2019,58037698.371
2026-09-03T12:28:28Z,Namibia,516,Export,World,07,Vegetables and certain roots and tubers; edible,2019,5662908.537
2026-09-03T12:28:28Z,Namibia,516,Export,World,95,"Toys, games and sports requisites; parts and accessories thereof",2019,419321.095
2026-09-03T12:28:28Z,Namibia,516,Export,World,76,Aluminium and articles thereof,2019,4352110.091
2026-09-03T12:28:28Z,Namibia,516,Export,World,64,Footwear; gaiters and the like; parts of such articles,2019,1014119.023
2026-09-03T12:28:28Z,Namibia,516,Export,World,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2019,59761319.69
2026-09-03T12:28:28Z,Namibia,516,Export,World,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2019,1776190.558
2026-09-03T12:28:28Z,Namibia,516,Export,World,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2019,5681709.195
2026-09-03T12:28:28Z,Namibia,516,Export,World,70,Glass and glassware,2019,2233699.188
2026-09-03T12:28:28Z,Namibia,516,Export,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",2019,2925831.179
2026-09-03T12:28:28Z,Namibia,516,Export,World,37,Photographic or cinematographic goods,2019,11103.022
2026-09-03T12:28:28Z,Namibia,516,Export,World,62,Apparel and clothing accessories; not knitted or crocheted,2019,556897.831
2026-09-03T12:28:28Z,Namibia,516,Export,World,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2019,7610136.938
2026-09-03T12:28:28Z,Namibia,516,Export,World,61,Apparel and clothing accessories; knitted or crocheted,2019,816581.618
2026-09-03T12:28:28Z,Namibia,516,Export,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2019,63179687.028
2026-09-03T12:28:28Z,Namibia,516,Export,World,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2019,6394559.738
2026-09-03T12:28:28Z,Namibia,516,Export,World,65,Headgear and parts thereof,2019,80795.074
2026-09-03T12:28:28Z,Namibia,516,Export,World,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2019,6913617.828
2026-09-03T12:28:28Z,Namibia,516,Export,World,40,Rubber and articles thereof,2019,21806235.545
2026-09-03T12:28:28Z,Namibia,516,Export,World,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",2019,2144190.172
2026-09-03T12:28:28Z,Namibia,516,Export,World,81,"Metals; n.e.c., cermets and articles thereof",2019,83353.775
2026-09-03T12:28:28Z,Namibia,516,Export,World,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2019,24508763.158
2026-09-03T12:28:28Z,Namibia,516,Export,World,30,Pharmaceutical products,2019,839082.176
2026-09-03T12:28:28Z,Namibia,516,Export,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2019,10764994.197
2026-09-03T12:28:28Z,Namibia,516,Export,World,22,"Beverages, spirits and vinegar",2019,50852307.433
2026-09-03T12:28:28Z,Namibia,516,Export,World,38,Chemical products n.e.c.,2019,31678635.137
2026-09-03T12:28:28Z,Namibia,516,Export,World,39,Plastics and articles thereof,2019,24683130.16
2026-09-03T12:28:28Z,Namibia,516,Export,World,57,Carpets and other textile floor coverings,2019,113812.633
2026-09-03T12:28:28Z,Namibia,516,Export,World,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2019,1995558.937
2026-09-03T12:28:28Z,Namibia,516,Export,World,74,Copper and articles thereof,2019,370655270.576
2026-09-03T12:28:28Z,Namibia,516,Export,World,44,Wood and articles of wood; wood charcoal,2019,43466355.093
2026-09-03T12:28:28Z,South Africa,710,Export,World,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2019,206847272.61
2026-09-03T12:28:28Z,South Africa,710,Export,World,81,"Metals; n.e.c., cermets and articles thereof",2019,168498645.43
2026-09-03T12:28:28Z,South Africa,710,Export,World,79,Zinc and articles thereof,2019,9029941.93
2026-09-03T12:28:28Z,South Africa,710,Export,World,80,Tin; articles thereof,2019,724039.591
2026-09-03T12:28:28Z,South Africa,710,Export,World,57,Carpets and other textile floor coverings,2019,34903742.187
2026-09-03T12:28:28Z,South Africa,710,Export,World,61,Apparel and clothing accessories; knitted or crocheted,2019,214134488.741
2026-09-03T12:28:28Z,South Africa,710,Export,World,62,Apparel and clothing accessories; not knitted or crocheted,2019,198154680.422
2026-09-03T12:28:28Z,South Africa,710,Export,World,64,Footwear; gaiters and the like; parts of such articles,2019,161179005.849
2026-09-03T12:28:28Z,South Africa,710,Export,World,70,Glass and glassware,2019,146668014.769
2026-09-03T12:28:28Z,South Africa,710,Export,World,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2019,1117108276.63
2026-09-03T12:28:28Z,South Africa,710,Export,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2019,94123222.442
2026-09-03T12:28:28Z,South Africa,710,Export,World,02,Meat and edible meat offal,2019,234577101.822
2026-09-03T12:28:28Z,South Africa,710,Export,World,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2019,495119260.838
2026-09-03T12:28:28Z,South Africa,710,Export,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2019,234345865.532
2026-09-03T12:28:28Z,South Africa,710,Export,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2019,3418663156.918
2026-09-03T12:28:28Z,South Africa,710,Export,World,09,"Coffee, tea, mate and spices",2019,131959432.668
2026-09-03T12:28:28Z,South Africa,710,Export,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2019,188320445.531
2026-09-03T12:28:28Z,South Africa,710,Export,World,13,"Lac; gums, resins and other vegetable saps and extracts",2019,15250092.39
2026-09-03T12:28:28Z,South Africa,710,Export,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2019,221180306.384
2026-09-03T12:28:28Z,South Africa,710,Export,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2019,118149734.038
2026-09-03T12:28:28Z,South Africa,710,Export,World,17,Sugars and sugar confectionery,2019,591865999.182
2026-09-03T12:28:28Z,South Africa,710,Export,World,18,Cocoa and cocoa preparations,2019,73090270.04
2026-09-03T12:28:28Z,South Africa,710,Export,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2019,266350328.806
2026-09-03T12:28:28Z,South Africa,710,Export,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2019,612736199.768
2026-09-03T12:28:28Z,South Africa,710,Export,World,21,Miscellaneous edible preparations,2019,447529692.385
2026-09-03T12:28:28Z,South Africa,710,Export,World,22,"Beverages, spirits and vinegar",2019,1292864622.892
2026-09-03T12:28:28Z,South Africa,710,Export,World,24,Tobacco and manufactured tobacco substitutes,2019,216001766.872
2026-09-03T12:28:28Z,South Africa,710,Export,World,29,Organic chemicals,2019,1080827608.434
2026-09-03T12:28:28Z,South Africa,710,Export,World,30,Pharmaceutical products,2019,433540325.143
2026-09-03T12:28:28Z,South Africa,710,Export,World,31,Fertilizers,2019,271186227.741
2026-09-03T12:28:28Z,South Africa,710,Export,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",2019,272120026.936
2026-09-03T12:28:28Z,South Africa,710,Export,World,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2019,577850244.663
2026-09-03T12:28:28Z,South Africa,710,Export,World,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",2019,425241181.344
2026-09-03T12:28:28Z,South Africa,710,Export,World,35,Albuminoidal substances; modified starches; glues; enzymes,2019,74302625.341
2026-09-03T12:28:28Z,South Africa,710,Export,World,38,Chemical products n.e.c.,2019,1163518983.533
2026-09-03T12:28:28Z,South Africa,710,Export,World,39,Plastics and articles thereof,2019,1433248302.064
2026-09-03T12:28:28Z,South Africa,710,Export,World,41,Raw hides and skins (other than furskins) and leather,2019,186565454.843
2026-09-03T12:28:28Z,South Africa,710,Export,World,43,Furskins and artificial fur; manufactures thereof,2019,2290900.881
2026-09-03T12:28:28Z,South Africa,710,Export,World,05,Animal originated products; not elsewhere specified or included,2019,24354664.003
2026-09-03T12:28:28Z,South Africa,710,Export,World,07,Vegetables and certain roots and tubers; edible,2019,212917418.367
2026-09-03T12:28:28Z,South Africa,710,Export,World,10,Cereals,2019,400461968.68
2026-09-03T12:28:28Z,South Africa,710,Export,World,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2019,233020517.233
2026-09-03T12:28:28Z,South Africa,710,Export,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2019,297144997.41
2026-09-03T12:28:28Z,South Africa,710,Export,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2019,523213431.198
2026-09-03T12:28:28Z,South Africa,710,Export,World,26,"Ores, slag and ash",2019,13060350800.954
2026-09-03T12:28:28Z,South Africa,710,Export,World,44,Wood and articles of wood; wood charcoal,2019,510165414.352
2026-09-03T12:28:28Z,South Africa,710,Export,World,40,Rubber and articles thereof,2019,436965288.261
2026-09-03T12:28:28Z,South Africa,710,Export,World,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2019,565873294.495
2026-09-03T12:28:28Z,South Africa,710,Export,World,65,Headgear and parts thereof,2019,18231733.591
2026-09-03T12:28:28Z,South Africa,710,Export,World,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",2019,7767194.277
2026-09-03T12:28:28Z,South Africa,710,Export,World,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",2019,113865380.843
2026-09-03T12:28:28Z,South Africa,710,Export,World,69,Ceramic products,2019,183808993.142
2026-09-03T12:28:28Z,South Africa,710,Export,World,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2019,15010281254.275
2026-09-03T12:28:28Z,South Africa,710,Export,World,78,Lead and articles thereof,2019,34501981.969
2026-09-03T12:28:28Z,South Africa,710,Export,World,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2019,587346892.159
2026-09-03T12:28:28Z,South Africa,710,Export,World,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2019,87383258.042
2026-09-03T12:28:28Z,South Africa,710,Export,World,50,Silk,2019,2088059.705
2026-09-03T12:28:28Z,South Africa,710,Export,World,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2019,378698372.569
2026-09-03T12:28:28Z,South Africa,710,Export,World,52,Cotton,2019,61404199.606
2026-09-03T12:28:28Z,South Africa,710,Export,World,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2019,545842.488
2026-09-03T12:28:28Z,South Africa,710,Export,World,55,Man-made staple fibres,2019,62393603.739
2026-09-03T12:28:28Z,South Africa,710,Export,World,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2019,17495750.34
2026-09-03T12:28:28Z,South Africa,710,Export,World,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2019,24857878.709
2026-09-03T12:28:28Z,South Africa,710,Export,World,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2019,148333929.253
2026-09-03T12:28:28Z,South Africa,710,Export,World,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2019,28889540.307
2026-09-03T12:28:28Z,South Africa,710,Export,World,72,Iron and steel,2019,5358629389.38
2026-09-03T12:28:28Z,South Africa,710,Export,World,73,Iron or steel articles,2019,1244231792.514
2026-09-03T12:28:28Z,South Africa,710,Export,World,74,Copper and articles thereof,2019,629854000.277
2026-09-03T12:28:28Z,South Africa,710,Export,World,76,Aluminium and articles thereof,2019,1741537721.109
2026-09-03T12:28:28Z,South Africa,710,Export,World,45,Cork and articles of cork,2019,636797.498
2026-09-03T12:28:28Z,South Africa,710,Export,World,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2019,2825309.815
2026-09-03T12:28:28Z,South Africa,710,Export,World,54,Man-made filaments; strip and the like of man-made textile materials,2019,39850447.645
2026-09-03T12:28:28Z,South Africa,710,Export,World,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2019,46140213.142
2026-09-03T12:28:28Z,South Africa,710,Export,World,60,Fabrics; knitted or crocheted,2019,19892259.134
2026-09-03T12:28:28Z,South Africa,710,Export,World,75,Nickel and articles thereof,2019,325489946.728
2026-09-03T12:28:28Z,South Africa,710,Export,World,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2019,38282664.87
2026-09-03T12:28:28Z,South Africa,710,Export,World,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2019,116147941.254
2026-09-03T12:28:28Z,South Africa,710,Export,World,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2019,5480309026.669
2026-09-03T12:28:28Z,South Africa,710,Export,World,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2019,1746613736.798
2026-09-03T12:28:28Z,South Africa,710,Export,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2019,11400910791.251
2026-09-03T12:28:28Z,South Africa,710,Export,World,88,"Aircraft, spacecraft and parts thereof",2019,399376183.442
2026-09-03T12:28:28Z,South Africa,710,Export,World,92,Musical instruments; parts and accessories of such articles,2019,1992671.899
2026-09-03T12:28:28Z,South Africa,710,Export,World,93,Arms and ammunition; parts and accessories thereof,2019,113184874.814
2026-09-03T12:28:28Z,South Africa,710,Export,World,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2019,568321263.244
2026-09-03T12:28:28Z,South Africa,710,Export,World,91,Clocks and watches and parts thereof,2019,26248610.511
2026-09-03T12:28:28Z,South Africa,710,Export,World,89,"Ships, boats and floating structures",2019,205068908.235
2026-09-03T12:28:28Z,South Africa,710,Export,World,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",2019,185853744.001
2026-09-03T12:28:28Z,South Africa,710,Export,World,95,"Toys, games and sports requisites; parts and accessories thereof",2019,63736776.551
2026-09-03T12:28:28Z,South Africa,710,Export,World,96,Miscellaneous manufactured articles,2019,149863151.256
2026-09-03T12:28:28Z,South Africa,710,Export,World,83,Metal; miscellaneous products of base metal,2019,111338806.519
2026-09-03T12:28:28Z,South Africa,710,Export,World,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2019,362017852.199
2026-09-03T12:28:28Z,South Africa,710,Export,World,97,Works of art; collectors' pieces and antiques,2019,99860135.282
2026-09-03T12:28:28Z,South Africa,710,Export,World,99,Commodities not specified according to kind,2019,143613545.965
2026-09-03T12:28:28Z,South Africa,710,Export,World,01,Animals; live,2019,71566754.194
2026-09-03T12:28:28Z,South Africa,710,Export,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2019,8780495853.612
2026-09-03T12:28:28Z,South Africa,710,Export,World,37,Photographic or cinematographic goods,2019,9807590.936
2026-09-03T12:28:28Z,South Africa,710,Export,World,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",2019,49860425.622
2026-09-03T12:28:28Z,Eswatini,748,Export,World,05,Animal originated products; not elsewhere specified or included,2019,1190.12
2026-09-03T12:28:28Z,Eswatini,748,Export,World,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2019,19118.51
2026-09-03T12:28:28Z,Eswatini,748,Export,World,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2019,683163.38
2026-09-03T12:28:28Z,Eswatini,748,Export,World,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2019,66892.06
2026-09-03T12:28:28Z,Eswatini,748,Export,World,07,Vegetables and certain roots and tubers; edible,2019,540589.1
2026-09-03T12:28:28Z,Eswatini,748,Export,World,09,"Coffee, tea, mate and spices",2019,197113.59
2026-09-03T12:28:28Z,Eswatini,748,Export,World,10,Cereals,2019,269080.12
2026-09-03T12:28:28Z,Eswatini,748,Export,World,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2019,466061.9
2026-09-03T12:28:28Z,Eswatini,748,Export,World,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2019,176807.75
2026-09-03T12:28:28Z,Eswatini,748,Export,World,01,Animals; live,2019,785212.22
2026-09-03T12:28:28Z,Eswatini,748,Export,World,02,Meat and edible meat offal,2019,2661643.93
2026-09-03T12:28:28Z,Eswatini,748,Export,World,22,"Beverages, spirits and vinegar",2019,41013040.34
2026-09-03T12:28:28Z,Eswatini,748,Export,World,13,"Lac; gums, resins and other vegetable saps and extracts",2019,1972978.5
2026-09-03T12:28:28Z,Eswatini,748,Export,World,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2019,254294.26
2026-09-03T12:28:28Z,Eswatini,748,Export,World,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2019,37401.46
2026-09-03T12:28:28Z,Eswatini,748,Export,World,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",2019,4165.74
2026-09-03T12:28:28Z,Eswatini,748,Export,World,17,Sugars and sugar confectionery,2019,474430426.33
2026-09-03T12:28:28Z,Eswatini,748,Export,World,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2019,16499869.84
2026-09-03T12:28:28Z,Eswatini,748,Export,World,18,Cocoa and cocoa preparations,2019,3625952.71
2026-09-03T12:28:28Z,Eswatini,748,Export,World,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2019,1720817.44
2026-09-03T12:28:28Z,Eswatini,748,Export,World,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2019,33846492.44
2026-09-03T12:28:28Z,Eswatini,748,Export,World,21,Miscellaneous edible preparations,2019,7112230.65
2026-09-03T12:28:28Z,Eswatini,748,Export,World,23,"Food industries, residues and wastes thereof; prepared animal fodder",2019,20462180.95
2026-09-03T12:28:28Z,Eswatini,748,Export,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2019,54258.14
2026-09-03T12:28:28Z,Eswatini,748,Export,World,26,"Ores, slag and ash",2019,34.77
