computed_at,candidate_phrase,distinct_domain_count,lesotho_local,global_trend,trade_signal,pipeline_signal,corroboration_count,example_titles,example_urls
2026-09-10T12:01:02Z,devices amd,2,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,nuclear plant,3,False,True,True,False,2,Energy Department loans $1 . 9B to restart Iowa nuclear plant | Energy Department loans $1 . 9B to restart Iowa nuclear plant | Google agrees to buy up to 50 % of Finnish nuclear plant capacity from Fortum,https://www.fairfieldsuntimes.com/news/national/energy-department-loans-1-9b-to-restart-iowa-nuclear-plant/article_08994566-c882-5aa4-b1df-a2faf435b160.html | https://www.hometownregister.com/news/national/energy-department-loans-1-9b-to-restart-iowa-nuclear-plant/article_f3f563d1-5fe9-509e-87d7-35eb05418741.html | https://www.moneycontrol.com/news/business/google-agrees-to-buy-up-to-50-of-finnish-nuclear-plant-capacity-from-fortum-14026489.html
2026-09-10T12:32:45Z,oil gas,2,False,True,True,False,2,"APO Group - Africa Newsroom / Press release | The Dealmakers Are Set to Storm Windhoek : Nigerian Governors and CORAN Bigwigs Set to Storm International African Energy , Oil and Gas Summit ( IAEOGS ) 2026 to Unlock Africa Energy Future | Battalion Oil Corporation Announces Strategic Investment in Collide , the AI - Native Operations System for Oil and Gas",https://www.africa-newsroom.com/press/the-dealmakers-are-set-to-storm-windhoek-nigerian-governors-and-coran-bigwigs-set-to-storm-iaeogs-2026-to-unlock-africas-energy-future | https://www.manilatimes.net/2026/09/09/tmt-newswire/globenewswire/battalion-oil-corporation-announces-strategic-investment-in-collide-the-ai-native-operations-system-for-oil-and-gas/2421103
2026-09-10T12:32:45Z,derivatives trading,2,False,True,True,False,2,"SEBI Likely To Allow FPIs In Commodity Derivatives Trading : Report | Zoomex Stock Brings Tesla 6 % Surge and Nvidia Choppy Session Within Reach Through Fair , Rule - Based Derivatives Trading",https://www.freepressjournal.in/business/sebi-likely-to-allow-fpis-in-commodity-derivatives-trading-report | https://bravenewcoin.com/press-release/zoomex-stock-brings-teslas-6-surge-and-nvidias-choppy-session-within-reach-through-fair-rule-based-derivatives-trading
2026-09-10T12:32:45Z,artificial intelligence,2,False,True,True,False,2,"Artificial Intelligence : How tech tools are changing work , school and the stock market | Better Artificial Intelligence Stock : Applied Digital vs . Super Micro Computer",https://originals.azpm.org/p/navigating/2026/9/8/231120-artificial-intelligence-how-tech-tools-are-changing-work-school-and-the-stock-market/ | https://www.fool.com/coverage/better-buy/2026/09/09/better-artificial-intelligence-stock-applied-digital-vs-super-micro-computer/?source=iedfolrf0000001
2026-09-10T12:32:45Z,lead next,2,False,True,True,False,2,"Opus Origin Taps Greg Topalian to Lead its Next Chapter of North American Growth | India New Industrial Revolution : Chips , Space and Data Centres Lead Next Manufacturing Growth Wave , Says Jefferies",https://www.exhibitoronline.com/news/article.asp?ID=25377 | https://openthemagazine.com/india/chips-space-and-data-centres-jefferies-flags-indias-next-industrial-revolution
2026-09-10T12:32:45Z,google plans,2,False,True,True,False,2,"Google plans for $15B AI build - out in Finland | The Arkansas Democrat - Gazette | Google plans EUR13 billion Finland investment to expand data centers , clean energy",https://www.arkansasonline.com/news/2026/sep/10/google-plans-for-15b-ai-build-out-in-finland/ | https://www.digitimes.com/news/a20260910PR201/google-finland-investment-data-center-expansion.html
2026-09-10T12:32:45Z,growth sectors,26,False,True,False,False,1,Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.britainnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.myanmarnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.newzealandstar.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors
2026-09-10T12:32:45Z,jefferies flags,25,False,True,False,False,1,Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.britainnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.myanmarnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.newzealandstar.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors
2026-09-10T12:32:45Z,across six,25,False,True,False,False,1,Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors | Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.britainnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.myanmarnews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors | http://www.newzealandstar.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors
2026-09-10T12:32:45Z,dangote refinery,6,False,True,False,False,1,Dangote Refinery Launches $1 . 4 Bn - Plus IPO in Landmark Nigerian Listing | Dangote Refinery listing to push NGX capitalisation above N200trn – Daily Trust | Dangote Refinery gets Nigeria regulator nod for $1 . 6bn IPO,https://chimpreports.com/dangote-refinery-launches-1-4-bn-plus-ipo-in-landmark-nigerian-listing/ | https://dailytrust.com/dangote-refinery-listing-to-push-ngx-capitalisation-above-n200trn/ | https://www.timeslive.co.za/news/business/2026-09-06-dangote-refinery-gets-nigeria-regulators-nod-for-16bn-ipo/
2026-09-10T12:32:45Z,southern africa,5,False,True,False,False,1,Southern Africa fuel pipeline expanded | Southern Africa fuel pipeline expanded | Southern Africa fuel pipeline expanded,http://www.kenyastar.com/news/279283397/southern-africa-fuel-pipeline-expanded | http://www.africaleader.com/news/279283397/southern-africa-fuel-pipeline-expanded | http://www.sierraleonetimes.com/news/279283397/southern-africa-fuel-pipeline-expanded
2026-09-10T12:32:45Z,ai infrastructure,4,False,True,False,False,1,"Google to invest 13 billion euros in AI infrastructure in Finland | AI infrastructure bets drive venture debt toward record levels | Google Invests 13 Billion Euros in AI Infrastructure in Finland , ETTelecom",https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/google-invest-13-billion-euros-ai-infrastructure-finland | https://finance.yahoo.com/technology/ai/articles/ai-infrastructure-bets-drive-venture-101428462.html | https://telecom.economictimes.indiatimes.com/news/internet/google-unveils-13-bn-euro-ai-expansion-in-finland/133990282
2026-09-10T12:32:45Z,local approval,4,False,True,False,False,1,"Mass . Gov . Maura Healey signs executive order requiring local approval for data center development | Order requires local approval , benefit agreements for data centers | Order Requires Local Approval , Benefit Agreements for Data Center",https://hanfordsentinel.com/news/national/mass-gov-maura-healey-signs-executive-order-requiring-local-approval-for-data-center-development/article_7994590a-9cfa-56db-a875-53eb8dc1248b.html | https://www.sentinelandenterprise.com/2026/09/08/order-requires-local-approval-benefit-agreements-for-data-centers/ | https://wbsm.com/data-centers-massachusetts-healey-order/
2026-09-10T12:32:45Z,cisco systems,3,False,True,False,False,1,"Stableford Capital II LLC Buys New Position in Cisco Systems , Inc . $CSCO | Rench Wealth Management Inc . Purchases 26 , 505 Shares of Cisco Systems , Inc . $CSCO | Could Advanced Micro Devices ( AMD ) Partnership With Cisco Systems ( CSCO ) Unlock a Massive Middle East AI Opportunity ? ",https://www.tickerreport.com/banking-finance/13578216/stableford-capital-ii-llc-buys-new-position-in-cisco-systems-inc-csco.html | https://www.dailypolitical.com/2026/09/10/rench-wealth-management-inc-purchases-26505-shares-of-cisco-systems-inc-csco.html | https://www.insidermonkey.com/blog/could-advanced-micro-devices-amds-partnership-with-cisco-systems-csco-unlock-a-massive-middle-east-ai-opportunity-1828118/
2026-09-10T12:32:45Z,systems csco,3,False,True,False,False,1,"Stableford Capital II LLC Buys New Position in Cisco Systems , Inc . $CSCO | Rench Wealth Management Inc . Purchases 26 , 505 Shares of Cisco Systems , Inc . $CSCO | Could Advanced Micro Devices ( AMD ) Partnership With Cisco Systems ( CSCO ) Unlock a Massive Middle East AI Opportunity ? ",https://www.tickerreport.com/banking-finance/13578216/stableford-capital-ii-llc-buys-new-position-in-cisco-systems-inc-csco.html | https://www.dailypolitical.com/2026/09/10/rench-wealth-management-inc-purchases-26505-shares-of-cisco-systems-inc-csco.html | https://www.insidermonkey.com/blog/could-advanced-micro-devices-amds-partnership-with-cisco-systems-csco-unlock-a-massive-middle-east-ai-opportunity-1828118/
2026-09-10T12:32:45Z,cisco systems csco,3,False,True,False,False,1,"Stableford Capital II LLC Buys New Position in Cisco Systems , Inc . $CSCO | Rench Wealth Management Inc . Purchases 26 , 505 Shares of Cisco Systems , Inc . $CSCO | Could Advanced Micro Devices ( AMD ) Partnership With Cisco Systems ( CSCO ) Unlock a Massive Middle East AI Opportunity ? ",https://www.tickerreport.com/banking-finance/13578216/stableford-capital-ii-llc-buys-new-position-in-cisco-systems-inc-csco.html | https://www.dailypolitical.com/2026/09/10/rench-wealth-management-inc-purchases-26505-shares-of-cisco-systems-inc-csco.html | https://www.insidermonkey.com/blog/could-advanced-micro-devices-amds-partnership-with-cisco-systems-csco-unlock-a-massive-middle-east-ai-opportunity-1828118/
2026-09-10T12:32:45Z,advanced micro,3,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,micro devices,3,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,devices amd,3,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,advanced micro devices,3,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,micro devices amd,3,False,True,False,False,1,"Advanced Micro Devices , Inc . $AMD Shares Bought by Integrated Wealth Concepts LLC | NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD | West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13578215/advanced-micro-devices-inc-amd-shares-bought-by-integrated-wealth-concepts-llc.html | https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html | https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html
2026-09-10T12:32:45Z,mohan yadav,3,False,True,False,False,1,"Madhya Pradesh CM Mohan Yadav receives over ₹53 , 000 crore investment proposals on Dubai visit | Madhya Pradesh CM Mohan Yadav gets investment proposals worth over ₹53 , 000 crore in Dubai | MP CM Mohan Yadav invites global investors at AIM Congress 2026",https://www.livemint.com/focus/madhya-pradesh-cm-mohan-yadav-receives-over-rs-53-000-crore-investment-proposals-on-dubai-visit-11788954081576.html | https://www.hindustantimes.com/genesis/madhya-pradesh-cm-mohan-yadav-gets-investment-proposals-worth-over-rs-53-000-crore-in-dubai-101788937358869.html | https://www.prokerala.com/news/articles/a1809634.html
2026-09-10T12:32:45Z,ai chip,3,False,True,False,False,1,Qualcomm ( NASDAQ : QCOM ) Amazon Web Services AI Chip Deal Reshapes Data Center Growth Outlook | Seoul $576 Billion AI Chip Bet : Samsung and SK Hynix Race to Feed an Insatiable Global Hunger | Kawasaki signed an AI chip deal with a startup the Pentagon backs,https://www.foreignpolicyjournal.com/2026/09/09/qualcomms-nasdaq-qcom-amazon-web-services-ai-chip-deal-reshapes-data-center-growth-outlook/ | https://www.webpronews.com/seouls-576-billion-ai-chip-bet-samsung-and-sk-hynix-race-to-feed-an-insatiable-global-hunger/ | https://thenextweb.com/news/edgecortix-kawasaki-teaming-agreement-aerial-defence-diu
2026-09-10T12:32:45Z,meta platforms,3,False,True,False,False,1,"Leeward Financial Partners LLC Lowers Stock Holdings in Meta Platforms , Inc . $META | Russell Investments Group Ltd . Buys 141 , 195 Shares of Meta Platforms , Inc . $META | Prospect Financial Services LLC Decreases Holdings in Meta Platforms , Inc . $META",https://www.dailypolitical.com/2026/09/09/leeward-financial-partners-llc-lowers-stock-holdings-in-meta-platforms-inc-meta.html | https://www.tickerreport.com/banking-finance/13578000/russell-investments-group-ltd-buys-141195-shares-of-meta-platforms-inc-meta.html | https://www.dailypolitical.com/2026/09/09/prospect-financial-services-llc-decreases-holdings-in-meta-platforms-inc-meta.html
2026-09-10T12:32:45Z,platforms meta,3,False,True,False,False,1,"Leeward Financial Partners LLC Lowers Stock Holdings in Meta Platforms , Inc . $META | Russell Investments Group Ltd . Buys 141 , 195 Shares of Meta Platforms , Inc . $META | Prospect Financial Services LLC Decreases Holdings in Meta Platforms , Inc . $META",https://www.dailypolitical.com/2026/09/09/leeward-financial-partners-llc-lowers-stock-holdings-in-meta-platforms-inc-meta.html | https://www.tickerreport.com/banking-finance/13578000/russell-investments-group-ltd-buys-141195-shares-of-meta-platforms-inc-meta.html | https://www.dailypolitical.com/2026/09/09/prospect-financial-services-llc-decreases-holdings-in-meta-platforms-inc-meta.html
2026-09-10T12:32:45Z,meta platforms meta,3,False,True,False,False,1,"Leeward Financial Partners LLC Lowers Stock Holdings in Meta Platforms , Inc . $META | Russell Investments Group Ltd . Buys 141 , 195 Shares of Meta Platforms , Inc . $META | Prospect Financial Services LLC Decreases Holdings in Meta Platforms , Inc . $META",https://www.dailypolitical.com/2026/09/09/leeward-financial-partners-llc-lowers-stock-holdings-in-meta-platforms-inc-meta.html | https://www.tickerreport.com/banking-finance/13578000/russell-investments-group-ltd-buys-141195-shares-of-meta-platforms-inc-meta.html | https://www.dailypolitical.com/2026/09/09/prospect-financial-services-llc-decreases-holdings-in-meta-platforms-inc-meta.html
2026-09-10T12:32:45Z,healey order,3,False,True,False,False,1,Mass . Gov . Maura Healey signs executive order requiring local approval for data center development | Healey signs order setting new requirements for Massachusetts data centers | Healey order subjects proposed data centers to local approvals,https://hanfordsentinel.com/news/national/mass-gov-maura-healey-signs-executive-order-requiring-local-approval-for-data-center-development/article_7994590a-9cfa-56db-a875-53eb8dc1248b.html | https://www.westernmassnews.com/2026/09/08/healey-make-announcement-regarding-data-centers/ | https://gazettenet.com/2026/09/09/healey-order-subjects-proposed-data-centers-to-local-approvals/
2026-09-10T12:32:45Z,dell technologies,3,False,True,False,False,1,"Latest Dell Technologies Research Reveals that AI Ambition Outpaces Readiness Across Singapore | Insider Selling : Dell Technologies ( NYSE : DELL ) Director Sells $38 , 215 , 418 . 85 in Stock | Silver Lake Partners Iv , L . P . Sells 75 , 285 Shares of Dell Technologies ( NYSE : DELL ) Stock",https://www.manilatimes.net/2026/09/09/tmt-newswire/pr-newswire/latest-dell-technologies-research-reveals-that-ai-ambition-outpaces-readiness-across-singapore/2421207 | https://www.dailypolitical.com/2026/09/08/insider-selling-dell-technologies-nysedell-director-sells-38215418-85-in-stock.html | https://www.tickerreport.com/banking-finance/13577412/silver-lake-partners-iv-l-p-sells-75285-shares-of-dell-technologies-nysedell-stock.html
2026-09-10T12:32:45Z,wind farm,3,False,True,False,False,1,"Mercury opens Kaiwera Downs Stage 2 , completes South Island biggest wind farm | $600 million Southland wind farm officially opens | Mercury completes stage two at Kaiwera Downs wind farm",https://www.nzherald.co.nz/business/companies/energy/mercury-opens-kaiwera-downs-stage-2-completes-south-islands-biggest-wind-farm/F3ISGMMBCZBU7A6RWW6S6KQQNQ/ | https://www.rnz.co.nz/news/business/1309788/600-million-southland-wind-farm-officially-opens | https://www.power-technology.com/news/mercury-stage-2-kaiwera-downs-wind-farm/
2026-09-10T12:32:45Z,deal worth,3,False,True,False,False,1,Vertiv ( VRT ) Signed a Deal Worth Up to $2 . 6B for UtilityInnovation . Can Faster Power Deployment Justify the Contingent Consideration ?  | Meeza inks major IT sector deal worth over QAR1bn | Qatar Business : Meeza inks major IT sector deal worth over QAR1bn,https://www.insidermonkey.com/blog/vertiv-vrt-signed-a-deal-worth-up-to-2-6b-for-utilityinnovation-can-faster-power-deployment-justify-the-contingent-consideration-1826778/ | https://tradearabia.com:443/News/485850/Meeza-inks-major-IT-sector-deal-worth-over-QAR1bn/IND | https://www.gdnonline.com:443/Details/1405786/Meeza-inks-major-IT-sector-deal-worth-over-QAR1bn
2026-09-10T12:32:45Z,ghana tightens,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,tightens gold,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,gold exports,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,exports push,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,push keep,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,keep more,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,more value,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,value home,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,ghana tightens gold,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-10T12:32:45Z,tightens gold exports,3,False,True,False,False,1,"Ghana tightens gold exports in push to keep more value at home - Grenada Chronicle – Daily Grenada And Caribbean News | Ghana tightens gold exports in push to keep more value at home | Ghana tightens gold exports in push to keep more value at home - Dominican Republic Post – Caribbean News , Business , Travel & Culture",https://grenadachronicle.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/ | https://www.aljazeera.com/news/2026/9/4/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home | https://dominicanrepublicpost.com/ghana-tightens-gold-exports-in-push-to-keep-more-value-at-home/
2026-09-11T12:04:13Z,nuclear plant,3,False,True,True,False,2,Energy Department loans $1 . 9B to restart Iowa nuclear plant | Energy Department loans $1 . 9B to restart Iowa nuclear plant | Google agrees to buy up to 50 % of Finnish nuclear plant capacity from Fortum,https://www.fairfieldsuntimes.com/news/national/energy-department-loans-1-9b-to-restart-iowa-nuclear-plant/article_08994566-c882-5aa4-b1df-a2faf435b160.html | https://www.hometownregister.com/news/national/energy-department-loans-1-9b-to-restart-iowa-nuclear-plant/article_f3f563d1-5fe9-509e-87d7-35eb05418741.html | https://www.moneycontrol.com/news/business/google-agrees-to-buy-up-to-50-of-finnish-nuclear-plant-capacity-from-fortum-14026489.html
2026-09-11T12:04:13Z,oil gas,2,False,True,True,False,2,"APO Group - Africa Newsroom / Press release | The Dealmakers Are Set to Storm Windhoek : Nigerian Governors and CORAN Bigwigs Set to Storm International African Energy , Oil and Gas Summit ( IAEOGS ) 2026 to Unlock Africa Energy Future | Battalion Oil Corporation Announces Strategic Investment in Collide , the AI - Native Operations System for Oil and Gas",https://www.africa-newsroom.com/press/the-dealmakers-are-set-to-storm-windhoek-nigerian-governors-and-coran-bigwigs-set-to-storm-iaeogs-2026-to-unlock-africas-energy-future | https://www.manilatimes.net/2026/09/09/tmt-newswire/globenewswire/battalion-oil-corporation-announces-strategic-investment-in-collide-the-ai-native-operations-system-for-oil-and-gas/2421103
2026-09-11T12:04:13Z,derivatives trading,2,False,True,True,False,2,"SEBI Likely To Allow FPIs In Commodity Derivatives Trading : Report | Zoomex Stock Brings Tesla 6 % Surge and Nvidia Choppy Session Within Reach Through Fair , Rule - Based Derivatives Trading",https://www.freepressjournal.in/business/sebi-likely-to-allow-fpis-in-commodity-derivatives-trading-report | https://bravenewcoin.com/press-release/zoomex-stock-brings-teslas-6-surge-and-nvidias-choppy-session-within-reach-through-fair-rule-based-derivatives-trading
2026-09-11T12:04:13Z,artificial intelligence,2,False,True,True,False,2,"Artificial Intelligence : How tech tools are changing work , school and the stock market | Better Artificial Intelligence Stock : Applied Digital vs . Super Micro Computer",https://originals.azpm.org/p/navigating/2026/9/8/231120-artificial-intelligence-how-tech-tools-are-changing-work-school-and-the-stock-market/ | https://www.fool.com/coverage/better-buy/2026/09/09/better-artificial-intelligence-stock-applied-digital-vs-super-micro-computer/?source=iedfolrf0000001
2026-09-11T12:04:13Z,lead next,2,False,True,True,False,2,"Opus Origin Taps Greg Topalian to Lead its Next Chapter of North American Growth | India New Industrial Revolution : Chips , Space and Data Centres Lead Next Manufacturing Growth Wave , Says Jefferies",https://www.exhibitoronline.com/news/article.asp?ID=25377 | https://openthemagazine.com/india/chips-space-and-data-centres-jefferies-flags-indias-next-industrial-revolution
