pulled_at,date,base_currency,quote_currency,rate,note
2026-09-08T12:10:19Z,2020-04-21,USD,ZAR,18.9951,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-22,USD,ZAR,18.8102,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-23,USD,ZAR,19.0707,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-24,USD,ZAR,18.9833,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-27,USD,ZAR,18.8085,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-28,USD,ZAR,18.655,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-29,USD,ZAR,18.4317,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-04-30,USD,ZAR,18.0739,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-04,USD,ZAR,18.6364,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-05,USD,ZAR,18.3545,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-06,USD,ZAR,18.562,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-07,USD,ZAR,18.6126,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-08,USD,ZAR,18.4423,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-11,USD,ZAR,18.4405,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-12,USD,ZAR,18.1785,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-13,USD,ZAR,18.3163,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-14,USD,ZAR,18.6842,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-15,USD,ZAR,18.5923,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-18,USD,ZAR,18.3635,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-19,USD,ZAR,18.2328,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-20,USD,ZAR,18.0236,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-21,USD,ZAR,17.8706,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-22,USD,ZAR,17.6519,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-25,USD,ZAR,17.6725,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-26,USD,ZAR,17.3713,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-27,USD,ZAR,17.4213,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-28,USD,ZAR,17.4275,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-05-29,USD,ZAR,17.4424,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-01,USD,ZAR,17.4517,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-02,USD,ZAR,17.2503,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-03,USD,ZAR,17.0488,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-04,USD,ZAR,16.8941,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-05,USD,ZAR,16.8423,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-08,USD,ZAR,16.8187,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-09,USD,ZAR,16.7288,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-10,USD,ZAR,16.5605,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-11,USD,ZAR,16.8639,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-12,USD,ZAR,17.0554,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-15,USD,ZAR,17.1705,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-16,USD,ZAR,17.0249,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-17,USD,ZAR,17.1197,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-18,USD,ZAR,17.4063,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-19,USD,ZAR,17.3452,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-22,USD,ZAR,17.3974,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-23,USD,ZAR,17.2044,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-24,USD,ZAR,17.3106,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-25,USD,ZAR,17.4003,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-26,USD,ZAR,17.2834,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-29,USD,ZAR,17.2157,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-06-30,USD,ZAR,17.3625,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-01,USD,ZAR,17.2263,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-02,USD,ZAR,16.9194,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-03,USD,ZAR,17.0849,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-06,USD,ZAR,17.0208,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-07,USD,ZAR,17.0866,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-08,USD,ZAR,16.9793,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-09,USD,ZAR,16.8128,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-10,USD,ZAR,16.9288,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-13,USD,ZAR,16.7469,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-14,USD,ZAR,16.7676,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-15,USD,ZAR,16.5205,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-16,USD,ZAR,16.6621,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-17,USD,ZAR,16.6692,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-20,USD,ZAR,16.7199,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-21,USD,ZAR,16.4997,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-22,USD,ZAR,16.369,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-23,USD,ZAR,16.6136,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-24,USD,ZAR,16.7428,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-27,USD,ZAR,16.4439,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-28,USD,ZAR,16.584,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-29,USD,ZAR,16.4835,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-30,USD,ZAR,16.7819,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-07-31,USD,ZAR,16.9615,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-03,USD,ZAR,17.2932,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-04,USD,ZAR,17.4144,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-05,USD,ZAR,17.2279,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-06,USD,ZAR,17.5344,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-07,USD,ZAR,17.5248,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-10,USD,ZAR,17.7208,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-11,USD,ZAR,17.5049,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-12,USD,ZAR,17.4242,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-13,USD,ZAR,17.4427,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-14,USD,ZAR,17.4486,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-17,USD,ZAR,17.4437,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-18,USD,ZAR,17.3988,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-19,USD,ZAR,17.1943,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-20,USD,ZAR,17.227,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-21,USD,ZAR,17.247,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-24,USD,ZAR,16.9334,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-25,USD,ZAR,16.7669,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-26,USD,ZAR,16.795,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-27,USD,ZAR,16.9643,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-28,USD,ZAR,16.6873,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-08-31,USD,ZAR,16.716,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-01,USD,ZAR,16.6396,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-02,USD,ZAR,16.7907,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-03,USD,ZAR,16.7661,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-04,USD,ZAR,16.5747,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-07,USD,ZAR,16.7163,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-08,USD,ZAR,16.9733,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-09,USD,ZAR,16.7369,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-10,USD,ZAR,16.7607,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-11,USD,ZAR,16.7477,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-14,USD,ZAR,16.6618,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-15,USD,ZAR,16.4538,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-16,USD,ZAR,16.322,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-17,USD,ZAR,16.3324,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-18,USD,ZAR,16.1852,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-21,USD,ZAR,16.7486,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-22,USD,ZAR,16.6762,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-23,USD,ZAR,17.0721,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-24,USD,ZAR,17.061,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-25,USD,ZAR,17.105,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-28,USD,ZAR,17.0441,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-29,USD,ZAR,16.9787,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-09-30,USD,ZAR,16.834,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-01,USD,ZAR,16.6247,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-02,USD,ZAR,16.539,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-05,USD,ZAR,16.4384,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-06,USD,ZAR,16.4926,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-07,USD,ZAR,16.6349,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-08,USD,ZAR,16.5742,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-09,USD,ZAR,16.4744,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-12,USD,ZAR,16.5107,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-13,USD,ZAR,16.4966,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-14,USD,ZAR,16.5019,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-15,USD,ZAR,16.6976,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-16,USD,ZAR,16.512,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-19,USD,ZAR,16.4451,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-20,USD,ZAR,16.5322,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-21,USD,ZAR,16.4001,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-22,USD,ZAR,16.3065,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-23,USD,ZAR,16.1863,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-26,USD,ZAR,16.2518,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-27,USD,ZAR,16.1105,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-28,USD,ZAR,16.3884,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-29,USD,ZAR,16.4322,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-10-30,USD,ZAR,16.2728,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-02,USD,ZAR,16.218,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-03,USD,ZAR,16.0384,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-04,USD,ZAR,16.0473,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-05,USD,ZAR,15.765,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-06,USD,ZAR,15.7484,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-09,USD,ZAR,15.2575,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-10,USD,ZAR,15.5409,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-11,USD,ZAR,15.6655,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-12,USD,ZAR,15.6821,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-13,USD,ZAR,15.5792,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-16,USD,ZAR,15.4139,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-17,USD,ZAR,15.4067,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-18,USD,ZAR,15.4039,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-19,USD,ZAR,15.4795,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-20,USD,ZAR,15.358,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-23,USD,ZAR,15.332,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-24,USD,ZAR,15.3566,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-25,USD,ZAR,15.2632,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-26,USD,ZAR,15.2183,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-27,USD,ZAR,15.321,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-11-30,USD,ZAR,15.3799,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-01,USD,ZAR,15.3168,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-02,USD,ZAR,15.3803,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-03,USD,ZAR,15.2642,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-04,USD,ZAR,15.1883,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-07,USD,ZAR,15.1916,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-08,USD,ZAR,15.0371,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-09,USD,ZAR,14.9274,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-10,USD,ZAR,15.0025,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-11,USD,ZAR,15.1262,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-14,USD,ZAR,14.9925,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-15,USD,ZAR,14.9431,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-16,USD,ZAR,14.8638,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-17,USD,ZAR,14.684,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-18,USD,ZAR,14.577,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-21,USD,ZAR,14.8566,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-22,USD,ZAR,14.5881,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-23,USD,ZAR,14.6223,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-24,USD,ZAR,14.6192,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-28,USD,ZAR,14.5681,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2020-12-29,USD,ZAR,14.6546,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
