pulled_at,country,country_code,indicator_code,indicator_name,outcome_link,year,value
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2019,-2.56925986092637
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2018,-2.67593907523207
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2017,-4.33655999292874
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2016,2.35363981271321
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2015,1.92251059472272
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2014,0.557309193389017
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2013,0.696148188602265
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2012,5.27066659627468
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2011,3.69398595274109
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2010,4.45925951436652
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2025,-0.331679377239283
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2024,1.48261098927927
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2023,1.73954320359132
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2022,2.51308808227621
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2021,0.588992664401843
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2020,-10.7372931134497
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2019,-3.57649160039189
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2018,-1.70342664632669
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2017,-3.69773452685817
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2016,-2.62833210419717
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2015,1.53445826192009
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2014,3.35635017944713
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2013,2.90208375663774
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2012,2.74809367129893
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2011,3.30348908465837
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2010,4.40996877603639
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2025,3.08642991125257
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2024,2.01061156828082
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2023,2.55749887128813
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2022,-0.628894036514311
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2021,3.03852368946784
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2020,-3.9978006899122
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2019,5.4445627805287
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2018,-0.853481330729949
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2017,2.74440888521023
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2016,2.34965752297238
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2015,1.12454682394791
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2014,1.49073514248317
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2013,3.53016648859264
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2012,3.53199247160502
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2011,1.27643647351354
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2010,3.21763655344279
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2025,-0.0412236373188222
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2024,-0.713538079423742
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2023,-0.523851146279725
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2022,0.62521727101273
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2021,3.25562042833964
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2020,-7.67873309598839
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2019,-1.3803610544763
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2018,-0.1374850396532
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2017,0.49869596172698
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2016,-0.277781475736276
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2015,-0.694265293924985
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2014,-0.257188966137676
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2013,0.805658809846705
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2012,0.897179683754416
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2011,1.90092049729387
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),Outcome 2 — 7% exit growth target,2010,1.82804672464107
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2025,7778.1151090571
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2024,7649.81663744354
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2023,7827.30027960734
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2022,8328.7090572666
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2021,7807.88794570471
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2020,6323.2974967659
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2019,7172.08956480028
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2018,7407.95940141786
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2017,7104.96401088027
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2016,6749.05994339013
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2015,6141.20394726616
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2014,7122.36423421503
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2013,6666.91219583487
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2012,6595.53845015424
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2011,7287.38295334919
2026-09-03T12:26:23Z,Botswana,BWA,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2010,6215.73216077919
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2025,1088.96276223185
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2024,1023.04227681523
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2023,921.435141557056
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2022,1030.12582947757
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2021,1066.58645143823
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2020,918.582574704447
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2019,1082.05706777516
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2018,1170.65569702819
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2017,1069.36673247542
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2016,992.491840678465
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2015,1121.19851342518
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2014,1173.5377928819
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2013,1151.03735837227
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2012,1217.93071228944
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2011,1280.73390931581
2026-09-03T12:26:23Z,Lesotho,LSO,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2010,1119.47557793042
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2025,4875.92558158247
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2024,4501.84849548225
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2023,4225.99102418102
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2022,4349.79908493314
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2021,4412.8355693052
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2020,3878.58982993966
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2019,4731.9210318831
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2018,5308.60813408705
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2017,5143.96072323076
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2016,4395.68776162376
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2015,4774.10650865775
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2014,5378.32326241205
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2013,5346.62131149967
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2012,5942.64680978673
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2011,5834.7917675794
2026-09-03T12:26:23Z,Namibia,NAM,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2010,5418.21633365814
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2025,4108.25221093363
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2024,3909.55892378182
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2023,3755.52111232464
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2022,3894.1620089869
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2021,3984.00229174306
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2020,3466.56936278145
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2019,3913.14577547336
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2018,3972.65450620357
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2017,3853.09956569679
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2016,3238.17611961364
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2015,3419.82276559528
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2014,3771.07228381938
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2013,3949.94310039907
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2012,4224.54789174487
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2011,4225.06049411911
2026-09-03T12:26:23Z,Eswatini,SWZ,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2010,3922.74039390733
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2025,6597.71450918774
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2024,6267.186814093
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2023,6034.27208964673
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2022,6534.24867783397
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2021,6828.75624590017
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2020,5580.60383075189
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2019,6533.71121032856
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2018,6914.1780318076
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2017,6618.33508255701
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2016,5651.20585165749
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2015,6112.27382485974
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2014,6856.73137092522
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2013,7331.65467384919
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2012,8076.97678479741
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2011,8646.05571071635
2026-09-03T12:26:23Z,South Africa,ZAF,NY.GDP.PCAP.CD,GDP per capita (current US$),Diagnosis Fig.2 — SACU wealth-gap comparison,2010,7973.47195771517
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2024,-4.25763140157322
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2023,1.48789678399818
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2022,-0.595044523765841
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2021,-1.76490531071366
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2020,-9.8063111229932
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2019,-6.90505478190797
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2018,0.392946349031096
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2017,5.58580913830414
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2016,7.97299722000002
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2015,2.22618287554396
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2014,11.07503064485
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2013,4.53073148351166
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2012,-5.90199267050561
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2011,-0.872984775002237
2026-09-03T12:26:23Z,Botswana,BWA,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2010,-5.88840225663454
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2025,-0.153144614537761
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2024,3.73488863491482
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2023,-7.11569496022506
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2022,-11.417455276866
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2021,-8.12794759731639
2026-09-03T12:26:23Z,Lesotho,LSO,BN.CAB.XOKA.GD.ZS,Current account balance (% of GDP),Diagnosis Ch.1.3 — balance-of-payments constraint,2020,-5.89018411717255
