pulled_at,seendate,title,url,domain,sourcecountry,language
2026-09-01T10:41:55Z,20260828T171500Z,السفير المصرى الأسبق لدى بكين : زيارة الرئيس الصينى « تاريخية » وتكرس الشراكة الاستراتيجية الشاملة بين البلدين,https://www.dostor.org/5683903,dostor.org,Egypt,Arabic
2026-09-01T10:41:55Z,20260828T171500Z,"China automakers target South Africa EV buyers , pickup market at auto show",https://www.cnbcafrica.com/2026/china-automakers-target-south-africas-ev-buyers-pickup-market-at-auto-show,cnbcafrica.com,South Africa,English
2026-09-01T10:41:55Z,20260828T171500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.zimbabwestar.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,zimbabwestar.com,Zimbabwe,English
2026-09-01T10:41:55Z,20260828T171500Z,A közpénz máshol is elveszti közpénz jellegét – milyen a világ pénzeltüntető rendszere ? ,https://hu.euronews.com/2026/08/28/a-kozpenz-mashol-is-elveszti-kozpenz-jelleget-milyen-a-vilag-penzeltunteto-rendszere,hu.euronews.com,United States,Hungarian
2026-09-01T10:41:55Z,20260828T171500Z,Lake Ontario : Fierce reaction to Trump renaming . Live updates . ,https://www.bnnbloomberg.ca/tariffs/2026/08/28/height-of-insanity-backlash-grows-after-trumps-lake-ontario-renaming-live-updates-here/,bnnbloomberg.ca,Canada,English
2026-09-01T10:41:55Z,20260828T163000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.irishsun.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,irishsun.com,Ireland,English
2026-09-01T10:41:55Z,20260828T163000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.newyorkstatesman.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,newyorkstatesman.com,United States,English
2026-09-01T10:41:55Z,20260828T163000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.afghanistannews.net/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,afghanistannews.net,Afghanistan,English
2026-09-01T10:41:55Z,20260828T163000Z, [ 担保 ] 汉嘉数智 ( 300746 ): 转让控股子公司部分股权暨被动形成关联担保及关联财务资助 - CFi . CN 中财网,http://www.cfi.net.cn/p20260829000084.html,cfi.net.cn,China,Chinese
2026-09-01T10:41:55Z,20260828T163000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.tucsonpost.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,tucsonpost.com,United States,English
2026-09-01T10:41:55Z,20260828T161500Z,  我们不是汽车公司  296 家汽车产业公司的年报改写运动|储能|锂电|机器人,https://www.163.com/dy/article/L5F549RA0531M1CO.html,163.com,China,Chinese
2026-09-01T10:41:55Z,20260828T161500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.britainnews.net/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,britainnews.net,United Kingdom,English
2026-09-01T10:41:55Z,20260828T161500Z,"Lagos , Thailand Seek Deeper Economic Ties , Investment",https://punchng.com/lagos-thailand-seek-deeper-economic-ties-investment-partnerships/,punchng.com,Nigeria,English
2026-09-01T10:41:55Z,20260828T161500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.mexicostar.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,mexicostar.com,Mexico,English
2026-09-01T10:41:55Z,20260828T160000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.chinanationalnews.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,chinanationalnews.com,China,English
2026-09-01T10:41:55Z,20260828T160000Z,Trump tariffs : How GTA mayoral candidates are fighting back,https://www.cp24.com/local/toronto/2026/08/28/what-these-gta-mayoral-candidates-are-promising-to-help-fight-us-tariffs/,cp24.com,Canada,English
2026-09-01T10:41:55Z,20260828T160000Z,Lake Ontario : Fierce reaction to Trump renaming . Live updates . ,https://www.cp24.com/news/canada/2026/08/28/lake-ontario-then-now-and-always-backlash-grows-after-trumps-renaming-live-updates-here/,cp24.com,Canada,English
2026-09-01T10:41:55Z,20260828T160000Z,"Dari Magelang , Kadin Dorong Industri Kendaraan Listrik Indonesia Naik Kelas",https://jogja.tribunnews.com/jawa/1221723/dari-magelang-kadin-dorong-industri-kendaraan-listrik-indonesia-naik-kelas,jogja.tribunnews.com,Indonesia,Indonesian
2026-09-01T10:41:55Z,20260828T160000Z,GM Europe : Luca Patrignani übernimmt Führung,https://www.autohaus.de/nachrichten/autohandel/gm-europe-luca-patrignani-uebernimmt-fuehrung-3896616,autohaus.de,Germany,German
2026-09-01T10:41:55Z,20260828T160000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.caribbeanherald.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,caribbeanherald.com,United States,English
2026-09-01T10:41:55Z,20260828T160000Z,TVS Motor Company picks French automotive veteran Peyman Kargar as next CEO,https://www.thehindubusinessline.com/companies/tvs-motor-company-picks-french-automotive-veteran-peyman-kargar-as-next-ceo/article71400892.ece,thehindubusinessline.com,India,English
2026-09-01T10:41:55Z,20260828T154500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.sierraleonetimes.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,sierraleonetimes.com,Sierra Leone,English
2026-09-01T10:41:55Z,20260828T154500Z,"Pablo Sibilla , CEO de Renault Argentina : el lanzamiento de su nueva pickup , la presión impositiva y qué le falta al país para mejorar la competitividad",https://www.lanacion.com.ar/autos/pablo-sibilla-ceo-de-renault-argentina-el-lanzamiento-de-su-nueva-pickup-la-presion-impositiva-y-que-nid28082026/,lanacion.com.ar,Argentina,Spanish
2026-09-01T10:41:55Z,20260828T154500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.birminghamstar.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,birminghamstar.com,United States,English
2026-09-01T10:41:55Z,20260828T150000Z,خبراء لـ « الدستور »: زيارة الرئيس الصيني تعزز الاستثمارات وتدعم الصناعة والتصدير وتوسع الشراكة الاقتصادية,https://www.dostor.org/5683766,dostor.org,Egypt,Arabic
2026-09-01T10:41:55Z,20260828T150000Z, [ Gasgoo News ] XPENG announces entry into key road validation for driverless driving ; Voyah first - half revenue reaches 18 . 16 billion yuan,https://autonews.gasgoo.com/articles/market-industry/gasgoo-news-xpeng-announces-entry-into-key-road-validation-for-driverless-driving-voyahs-first-half-revenue-reaches-1816-billion-yuan-2093331210062618625,autonews.gasgoo.com,China,English
2026-09-01T10:41:55Z,20260828T150000Z,Dunlop Tires North America Examines California Tire Rolling Resistance Mandate,https://www.moderntiredealer.com/suppliers/news/55401445/dunlop-tires-north-america-examines-californias-tire-rolling-resistance-mandate,moderntiredealer.com,United States,English
2026-09-01T10:41:55Z,20260828T150000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.israelherald.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,israelherald.com,Israel,English
2026-09-01T10:41:55Z,20260828T150000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.orlandoecho.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,orlandoecho.com,United States,English
2026-09-01T10:41:55Z,20260828T150000Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.haitisun.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,haitisun.com,United States,English
2026-09-01T10:41:55Z,20260828T150000Z,Peyman Kargar named next Chief Executive Officer of TVS Motor Company,https://www.newindianexpress.com/business/2026/Aug/28/peyman-kargar-named-next-chief-executive-officer-of-tvs-motor-company,newindianexpress.com,India,English
2026-09-01T10:41:55Z,20260828T150000Z,Ibovespa hoje : acompanhe em tempo real a Bolsa de Valores,https://www.infomoney.com.br/mercados/ibovespa-hoje-bolsa-de-valores-ao-vivo-28082026/,infomoney.com.br,Brazil,Portuguese
2026-09-01T10:41:55Z,20260828T144500Z,"TVS Motor appoints Peyman Kargar as its new CEO , director",http://www.texasguardian.com/news/279271316/tvs-motor-appoints-peyman-kargar-as-its-new-ceo-director,texasguardian.com,United States,English
2026-09-01T10:41:55Z,20260828T133000Z,APO Group - Africa Newsroom / Press release | South Africa : President Ramaphosa to address Volkswagen Group Africa 75th Anniversary Dinner,https://www.africa-newsroom.com/press/south-africa-president-ramaphosa-to-address-volkswagen-group-africa-75th-anniversary-dinner,africa-newsroom.com,South Africa,English
2026-09-01T10:41:55Z,20260828T133000Z,Traxtion puts young women at centre of rail future,https://www.bizcommunity.com/article/traxtion-puts-young-women-at-centre-of-rails-future-308998a,bizcommunity.com,South Africa,English
2026-09-01T10:41:55Z,20260828T121500Z,工业和信息化部曝光一批新能源汽车监督检查典型案例 - 新华网,https://www.news.cn/fortune/20260828/de8f662c05bf49478051100413dba533/c.html,news.cn,China,Chinese
2026-09-01T10:41:55Z,20260828T114500Z,Ford tackles youth unemployment and skills gap with apprenticeships,https://www.timeslive.co.za/motoring/2026-08-28-ford-tackles-youth-unemployment-and-skills-gap-with-apprenticeships/,timeslive.co.za,South Africa,English
